Private:Deposits,Private:Loans,Private:GovBonds,Private:Currency,Private:NetWorth,Banks:Loans,Banks:Reserves,Banks:Deposits,Banks:BankEquity,Government:TGA,Government:GovBonds,Government:GovEquity,CentralBank:Reserves,CentralBank:Currency,CentralBank:TGA,CentralBank:GovBonds,CentralBank:CBEq
1254.7584126818015,1133.2822048250143,3449.757976370146,0.0,3571.2341842269325,1133.2822048250143,212.00336405184163,1254.7584126818015,90.52715619505443,0.0,3449.757976370146,-3449.757976370146,212.00336405184163,0.0,0.0,0.0,-212.00336405184163
1263.359259391203,1144.6150268732645,3537.203887390656,0.0,3655.948119908594,1144.6150268732645,212.35670299192802,1263.359259391203,93.61247047398933,0.0,3537.203887390656,-3537.203887390656,212.35670299192802,0.0,0.0,0.0,-212.35670299192802
1272.0428256198509,1156.0611771419972,3624.8308119734543,0.0,3740.8124604513077,1156.0611771419972,212.7106308302479,1272.0428256198509,96.72898235239427,0.0,3624.8308119734543,-3624.8308119734543,212.7106308302479,0.0,0.0,0.0,-212.7106308302479
1280.809935822147,1167.621788913417,3712.639173911226,0.0,3825.827320819956,1167.621788913417,213.0651485482983,1280.809935822147,99.87700163956833,0.0,3712.639173911226,-3712.639173911226,213.0651485482983,0.0,0.0,0.0,-213.0651485482983
1289.661422694755,1179.2980068025513,3800.6293984623535,0.0,3910.992814354557,1179.2980068025513,213.42025712921213,1289.661422694755,103.05684123700848,0.0,3800.6293984623535,-3800.6293984623535,213.42025712921213,0.0,0.0,0.0,-213.42025712921213
1298.598127259018,1191.090986870577,3888.8019123600307,0.0,3996.309052748472,1191.090986870577,213.77595755776088,1298.598127259018,106.26881716931985,0.0,3888.8019123600307,-3888.8019123600307,213.77595755776088,0.0,0.0,0.0,-213.77595755776088
1307.6208989442043,1203.0018967392828,3977.1571438214546,0.0,4081.7761460263764,1203.0018967392828,214.13225082035717,1307.6208989442043,109.51324861543571,0.0,3977.1571438214546,-3977.1571438214546,214.13225082035717,0.0,0.0,0.0,-214.13225082035717
1316.7305956715866,1215.0319157066756,4065.6955225570996,0.0,4167.394202522011,1215.0319157066756,214.48913790505773,1316.7305956715866,112.79045794014678,0.0,4065.6955225570996,-4065.6955225570996,214.48913790505773,0.0,0.0,0.0,-214.48913790505773
1325.9280839393577,1227.1822348637425,4154.417479780073,0.0,4253.163328855689,1227.1822348637425,214.84661980156616,1325.9280839393577,116.10077072595095,0.0,4154.417479780073,-4154.417479780073,214.84661980156616,0.0,0.0,0.0,-214.84661980156616
1335.2142389083988,1239.45405721238,4243.323448215553,0.0,4339.083629911572,1239.45405721238,215.20469750123542,1335.2142389083988,119.4445158052165,0.0,4243.323448215553,-4243.323448215553,215.20469750123542,0.0,0.0,0.0,-215.20469750123542
1344.5899444889048,1251.8485977845037,4332.4138621103075,0.0,4425.155208814708,1251.8485977845037,215.56337199707085,1344.5899444889048,122.82202529266965,0.0,4332.4138621103075,-4332.4138621103075,215.56337199707085,0.0,0.0,0.0,-215.56337199707085
1354.0560934278753,1264.3670837623488,4421.689157242303,0.0,4511.37816690783,1264.3670837623488,215.92264428373267,1354.0560934278753,126.23363461820622,0.0,4421.689157242303,-4421.689157242303,215.92264428373267,0.0,0.0,0.0,-215.92264428373267
1363.6135873974808,1277.0107545999722,4511.149770930391,0.0,4597.7526037279,1277.0107545999722,216.2825153575389,1363.6135873974808,129.6796825600302,0.0,4511.149770930391,-4511.149770930391,216.2825153575389,0.0,0.0,0.0,-216.2825153575389
1373.2633370843118,1289.780862145972,4600.796142044086,0.0,4684.278616982427,1289.780862145972,216.64298621646807,1373.2633370843118,133.16051127812807,0.0,4600.796142044086,-4600.796142044086,216.64298621646807,0.0,0.0,0.0,-216.64298621646807
1383.006262279522,1302.6786707674316,4690.628711013424,0.0,4770.956302525515,1302.6786707674316,217.00405786016216,1383.006262279522,136.67646634807193,0.0,4690.628711013424,-4690.628711013424,217.00405786016216,0.0,0.0,0.0,-217.00405786016216
1392.8432919698712,1315.705457475106,4780.647919838916,0.0,4857.785754333681,1315.705457475106,217.36573128992916,1392.8432919698712,140.22789679516382,0.0,4780.647919838916,-4780.647919838916,217.36573128992916,0.0,0.0,0.0,-217.36573128992916
1402.7753644296802,1328.862512049857,4870.854212101583,0.0,4944.767064481405,1328.862512049857,217.72800750874572,1402.7753644296802,143.8151551289227,0.0,4870.854212101583,-4870.854212101583,217.72800750874572,0.0,0.0,0.0,-217.72800750874572
1412.8034273137039,1342.1511371703557,4961.248032973081,0.0,5031.900323116429,1342.1511371703557,218.0908875212603,1412.8034273137039,147.43859737791217,0.0,4961.248032973081,-4961.248032973081,218.0908875212603,0.0,0.0,0.0,-218.0908875212603
1422.9284377509343,1355.5726485420591,5051.8298292259215,0.0,5119.185618434797,1355.5726485420591,218.45437233379573,1422.9284377509343,151.09858312492042,0.0,5051.8298292259215,-5051.8298292259215,218.45437233379573,0.0,0.0,0.0,-218.45437233379573
1433.1513624393406,1369.1283750274797,5142.600049243776,0.0,5206.623036655637,1369.1283750274797,218.81846295435207,1433.1513624393406,154.7954755424912,0.0,5142.600049243776,-5142.600049243776,218.81846295435207,0.0,0.0,0.0,-218.81846295435207
1443.4731777415566,1382.8196587777545,5233.5591430318755,0.0,5294.212661995677,1382.8196587777545,219.1831603926093,1443.4731777415566,158.52964142880728,0.0,5233.5591430318755,-5233.5591430318755,219.1831603926093,0.0,0.0,0.0,-219.1831603926093
1453.8948697815258,1396.647855365532,5324.707562227501,0.0,5381.954576643495,1396.647855365532,219.5484656599304,1453.8948697815258,162.30145124393653,0.0,5324.707562227501,-5324.707562227501,219.5484656599304,0.0,0.0,0.0,-219.5484656599304
1464.417434542114,1410.6143339191874,5416.045760110569,0.0,5469.848860733496,1410.6143339191874,219.9143797693636,1464.417434542114,166.11127914643703,0.0,5416.045760110569,-5416.045760110569,219.9143797693636,0.0,0.0,0.0,-219.9143797693636
1475.0418779636937,1424.7204772583793,5507.574191614312,0.0,5557.895592319627,1424.7204772583793,220.2809037356458,1475.0418779636937,169.95950303033146,0.0,5507.574191614312,-5507.574191614312,220.2809037356458,0.0,0.0,0.0,-220.2809037356458
1485.769216043719,1438.967682030963,5599.293313336053,0.0,5646.094847348809,1438.967682030963,220.64803857520522,1485.769216043719,173.84650456244913,0.0,5599.293313336053,-5599.293313336053,220.64803857520522,0.0,0.0,0.0,-220.64803857520522
1496.6004749372953,1453.3573588512727,5691.203583548072,0.0,5734.446699634094,1453.3573588512727,221.01578530616396,1496.6004749372953,177.77266922014132,0.0,5691.203583548072,-5691.203583548072,221.01578530616396,0.0,0.0,0.0,-221.01578530616396
1507.5366910587513,1467.8909324397855,5783.305462208579,0.0,5822.9512208275455,1467.8909324397855,221.38414494834092,1507.5366910587513,181.7383863293751,0.0,5783.305462208579,-5783.305462208579,221.38414494834092,0.0,0.0,0.0,-221.38414494834092
1518.5789111842323,1482.5698417641834,5875.59941097278,0.0,5911.608480392829,1482.5698417641834,221.7531185232548,1518.5789111842323,185.74404910320595,0.0,5875.59941097278,-5875.59941097278,221.7531185232548,0.0,0.0,0.0,-221.7531185232548
1529.7281925553139,1497.3955401818253,5968.085893204037,0.0,6000.418545577526,1497.3955401818253,222.12270705412692,1529.7281925553139,189.79005468063838,0.0,5968.085893204037,-5968.085893204037,222.12270705412692,0.0,0.0,0.0,-222.12270705412692
1540.9856029836556,1512.3694955836436,6060.765373985141,0.0,6089.381481385153,1512.3694955836436,222.4929115658838,1540.9856029836556,193.87680416587182,0.0,6060.765373985141,-6060.765373985141,222.4929115658838,0.0,0.0,0.0,-222.4929115658838
1552.3522209566995,1527.49319053948,6153.63832012967,0.0,6178.49735054689,1527.49319053948,222.86373308516028,1552.3522209566995,198.00470266794082,0.0,6153.63832012967,-6153.63832012967,222.86373308516028,0.0,0.0,0.0,-222.86373308516028
1563.8291357444264,1542.768122444875,6246.7052001934635,0.0,6267.766213493014,1542.768122444875,223.2351726403022,1563.8291357444264,202.17415934075075,0.0,6246.7052001934635,-6246.7052001934635,223.2351726403022,0.0,0.0,0.0,-223.2351726403022
1575.4174475071793,1558.1958036693238,6339.96648448619,0.0,6357.1881283240455,1558.1958036693238,223.60723126136935,1575.4174475071793,206.38558742351393,0.0,6339.96648448619,-6339.96648448619,223.60723126136935,0.0,0.0,0.0,-223.60723126136935
1587.1182674045642,1573.7777617060171,6433.422645083024,0.0,6446.76315078157,1573.7777617060171,223.9799099801383,1587.1182674045642,210.63940428159117,0.0,6433.422645083024,-6433.422645083024,223.9799099801383,0.0,0.0,0.0,-223.9799099801383
1598.9327177054415,1589.5155393230773,6527.074155836426,0.0,6536.491334218791,1589.5155393230773,224.35320983010521,1598.9327177054415,214.93603144774102,0.0,6527.074155836426,-6527.074155836426,224.35320983010521,0.0,0.0,0.0,-224.35320983010521
1610.8619318990168,1605.4106947163082,6620.92149238803,0.0,6626.372729570739,1605.4106947163082,224.72713184648873,1610.8619318990168,219.27589466378004,0.0,6620.92149238803,-6620.92149238803,224.72713184648873,0.0,0.0,0.0,-224.72713184648873
1622.9070548070417,1621.4648016634712,6714.965132180634,0.0,6716.407385324204,1621.4648016634712,225.10167706623287,1622.9070548070417,223.65942392266243,0.0,6714.965132180634,-6714.965132180634,225.10167706623287,0.0,0.0,0.0,-225.10167706623287
1635.0692426971373,1637.679449680106,6809.2055544703035,0.0,6806.595347487334,1637.679449680106,225.4768465280099,1635.0692426971373,228.08705351097865,0.0,6809.2055544703035,-6809.2055544703035,225.4768465280099,0.0,0.0,0.0,-225.4768465280099
1647.3496633972522,1654.056244176907,6903.643240338582,0.0,6896.936659558927,1654.056244176907,225.85264127222325,1647.3496633972522,232.55922205187812,0.0,6903.643240338582,-6903.643240338582,225.85264127222325,0.0,0.0,0.0,-225.85264127222325
1659.749496411263,1670.596806618676,6998.278672704811,0.0,6987.431362497398,1670.596806618676,226.22906234101026,1659.749496411263,237.07637254842348,0.0,6998.278672704811,-6998.278672704811,226.22906234101026,0.0,0.0,0.0,-226.22906234101026
1672.2699330357302,1687.302774684863,7093.112336338564,0.0,7078.079494689432,1687.302774684863,226.6061107782453,1672.2699330357302,241.63895242737794,0.0,7093.112336338564,-7093.112336338564,226.6061107782453,0.0,0.0,0.0,-226.6061107782453
1684.9121764778256,1704.1758024317116,7188.144717872192,0.0,7168.881091918307,1704.1758024317116,226.98378762954235,1684.9121764778256,246.2474135834284,0.0,7188.144717872192,-7188.144717872192,226.98378762954235,0.0,0.0,0.0,-226.98378762954235
